order_id,store_location,customer_id,order_date,total_amount,payment_method
1171,Los Angeles,83,2023-11-16T00:00:00,188.43,Cash
1172,Los Angeles,56,2022-10-03T00:00:00,136.68,Online Payment
1183,Miami,14,2019-07-10T00:00:00,63.9,Cash
1163,Houston,41,2020-06-09T00:00:00,216.61,Credit Card
1172,Chicago,38,2019-12-03T00:00:00,75.27,Online Payment
1173,Chicago,235,2020-02-24T00:00:00,492.56,Cash
1174,Chicago,208,2023-01-21T00:00:00,330.87,Cash
1173,Los Angeles,215,2020-01-03T00:00:00,37.78,Debit Card
1174,Los Angeles,161,2020-11-22T00:00:00,220.85,Online Payment
1184,Miami,162,2023-01-30T00:00:00,403.54,Debit Card
1164,Houston,19,2018-01-22T00:00:00,286.85,Credit Card
1185,Miami,124,2020-02-13T00:00:00,205.51,Online Payment
1175,Los Angeles,128,2019-04-01T00:00:00,397.34,Credit Card
1179,New York,253,2018-05-10T00:00:00,489.27,Credit Card
1186,Miami,129,2020-03-28T00:00:00,465.63,Debit Card
1180,New York,78,2021-05-21T00:00:00,307.63,Online Payment
1181,New York,25,2023-07-01T00:00:00,357.03,Debit Card
1165,Houston,125,2019-12-31T00:00:00,483.93,Online Payment
1176,Los Angeles,205,2020-09-28T00:00:00,264.03,Debit Card
1166,Houston,13,2020-06-18T00:00:00,496.5,Debit Card
1177,Los Angeles,48,2022-03-16T00:00:00,77.13,Credit Card
1167,Houston,163,2020-07-29T00:00:00,367.62,Online Payment
1175,Chicago,7,2023-10-17T00:00:00,201.7,Credit Card
1187,Miami,92,2020-03-30T00:00:00,419.43,Online Payment
1188,Miami,7,2021-01-18T00:00:00,23.01,Credit Card
1189,Miami,174,2020-02-16T00:00:00,217.46,Debit Card
1190,Miami,263,2018-04-30T00:00:00,145.73,Cash
1191,Miami,150,2019-07-06T00:00:00,79.47,Online Payment
1168,Houston,295,2023-10-19T00:00:00,367.06,Online Payment
1192,Miami,101,2019-10-21T00:00:00,247.65,Debit Card
1176,Chicago,273,2019-10-16T00:00:00,56.66,Debit Card
1177,Chicago,117,2022-02-15T00:00:00,127.4,Cash
1193,Miami,205,2023-01-23T00:00:00,267.5,Debit Card
1169,Houston,207,2023-11-27T00:00:00,445.23,Cash
1194,Miami,286,2023-03-15T00:00:00,276.23,Credit Card
1195,Miami,40,2021-11-07T00:00:00,481.51,Debit Card
1182,New York,49,2021-09-06T00:00:00,213.34,Online Payment
1183,New York,82,2022-05-28T00:00:00,69.41,Cash
1184,New York,45,2021-10-01T00:00:00,465.03,Debit Card
1185,New York,99,2022-01-27T00:00:00,117.62,Debit Card
1178,Los Angeles,273,2019-09-26T00:00:00,221.39,Cash
1179,Los Angeles,161,2019-10-08T00:00:00,57.33,Credit Card
1186,New York,267,2021-01-23T00:00:00,430.99,Online Payment
1180,Los Angeles,159,2020-06-27T00:00:00,137.97,Debit Card
1178,Chicago,186,2019-11-01T00:00:00,299.24,Debit Card
1181,Los Angeles,259,2020-09-03T00:00:00,229.98,Cash
1170,Houston,6,2021-06-26T00:00:00,470.85,Credit Card
1182,Los Angeles,17,2020-07-26T00:00:00,212.18,Cash
1183,Los Angeles,37,2019-10-26T00:00:00,257.38,Online Payment
1187,New York,88,2019-01-05T00:00:00,248.7,Debit Card
1179,Chicago,209,2019-06-15T00:00:00,180.03,Online Payment
1196,Miami,127,2018-09-18T00:00:00,265.54,Credit Card
1184,Los Angeles,112,2023-10-19T00:00:00,118.62,Cash
1197,Miami,204,2018-12-13T00:00:00,77.53,Cash
1180,Chicago,5,2018-10-19T00:00:00,166.71,Credit Card
1181,Chicago,168,2018-10-27T00:00:00,452.72,Debit Card
1171,Houston,73,2022-08-13T00:00:00,402.21,Cash
1182,Chicago,21,2018-02-20T00:00:00,75.02,Cash
1188,New York,165,2018-07-22T00:00:00,344.43,Credit Card
1185,Los Angeles,114,2022-06-09T00:00:00,346.17,Online Payment
1198,Miami,281,2019-07-01T00:00:00,304.01,Cash
1172,Houston,146,2023-03-11T00:00:00,86.09,Cash
1183,Chicago,166,2023-12-20T00:00:00,136.65,Credit Card
1186,Los Angeles,200,2019-02-03T00:00:00,151.82,Debit Card
1199,Miami,12,2020-11-10T00:00:00,427.25,Debit Card
1173,Houston,81,2018-09-16T00:00:00,453.51,Debit Card
1189,New York,227,2023-06-06T00:00:00,76.69,Cash
1187,Los Angeles,7,2020-05-31T00:00:00,283.94,Online Payment
1174,Houston,224,2021-12-18T00:00:00,485.96,Online Payment
1188,Los Angeles,259,2023-06-10T00:00:00,88.9,Online Payment
1190,New York,161,2020-01-02T00:00:00,358.68,Cash
1191,New York,36,2018-02-12T00:00:00,364.01,Credit Card
1192,New York,270,2018-06-22T00:00:00,157.88,Debit Card
1193,New York,7,2021-02-12T00:00:00,277.32,Online Payment
1175,Houston,213,2020-12-30T00:00:00,59.85,Cash
1184,Chicago,113,2019-12-22T00:00:00,256.77,Online Payment
1185,Chicago,177,2020-04-21T00:00:00,419.78,Cash
1194,New York,293,2019-03-01T00:00:00,108.07,Cash
1200,Miami,149,2018-05-01T00:00:00,178.6,Online Payment
1186,Chicago,229,2022-12-12T00:00:00,362.59,Cash
1201,Miami,208,2020-12-11T00:00:00,439.71,Cash
1195,New York,28,2020-10-29T00:00:00,349.53,Cash
1196,New York,297,2020-08-11T00:00:00,228.04,Debit Card
1176,Houston,130,2022-01-22T00:00:00,439.78,Cash
1187,Chicago,180,2019-09-23T00:00:00,429.13,Cash
1189,Los Angeles,15,2022-06-29T00:00:00,120.28,Debit Card
1188,Chicago,207,2019-08-24T00:00:00,109.66,Credit Card
1189,Chicago,63,2018-05-27T00:00:00,190.42,Online Payment
1190,Chicago,234,2020-09-08T00:00:00,154.8,Cash
1177,Houston,192,2020-05-06T00:00:00,453.73,Debit Card
1191,Chicago,196,2018-05-01T00:00:00,78.72,Cash
1197,New York,175,2023-04-25T00:00:00,229.52,Cash
1192,Chicago,260,2021-07-08T00:00:00,65.24,Debit Card
1193,Chicago,271,2022-08-24T00:00:00,39.43,Online Payment
1198,New York,51,2018-08-27T00:00:00,250.53,Debit Card
1178,Houston,30,2021-05-29T00:00:00,26.26,Debit Card
1202,Miami,255,2019-03-07T00:00:00,122.09,Credit Card
1194,Chicago,250,2023-05-07T00:00:00,261.95,Online Payment
1199,New York,112,2022-12-31T00:00:00,428.73,Credit Card
1179,Houston,174,2019-07-03T00:00:00,404.19,Online Payment
1195,Chicago,169,2023-03-26T00:00:00,389.62,Debit Card
1203,Miami,34,2023-05-31T00:00:00,103.16,Cash
1196,Chicago,250,2022-01-03T00:00:00,277.64,Online Payment
1200,New York,250,2018-05-27T00:00:00,320.07,Credit Card
1204,Miami,234,2018-12-11T00:00:00,125.66,Debit Card
1205,Miami,169,2018-06-12T00:00:00,182.51,Online Payment
1206,Miami,171,2020-11-04T00:00:00,484.9,Debit Card
1180,Houston,58,2023-08-03T00:00:00,285.82,Online Payment
1201,New York,245,2022-07-08T00:00:00,68.4,Debit Card
1197,Chicago,163,2021-12-05T00:00:00,185.41,Debit Card
1202,New York,30,2020-05-08T00:00:00,108.48,Online Payment
1190,Los Angeles,286,2019-06-08T00:00:00,454.61,Credit Card
1191,Los Angeles,74,2020-03-18T00:00:00,488.2,Cash
1192,Los Angeles,192,2022-04-19T00:00:00,335.1,Cash
1193,Los Angeles,28,2022-02-16T00:00:00,182.49,Credit Card
1203,New York,61,2023-04-16T00:00:00,307.98,Credit Card
1207,Miami,248,2021-05-20T00:00:00,388.16,Debit Card
1208,Miami,154,2022-05-28T00:00:00,309.16,Cash
1204,New York,249,2018-01-15T00:00:00,106.38,Credit Card
1181,Houston,142,2022-01-08T00:00:00,47.98,Credit Card
1205,New York,132,2020-12-09T00:00:00,43.5,Cash
1182,Houston,35,2021-06-09T00:00:00,184.61,Debit Card
1206,New York,287,2019-08-15T00:00:00,481.37,Credit Card
1183,Houston,10,2018-08-01T00:00:00,317.91,Credit Card
1194,Los Angeles,279,2018-03-12T00:00:00,41.53,Credit Card
1198,Chicago,177,2021-07-31T00:00:00,461.83,Cash
1209,Miami,70,2019-11-27T00:00:00,196.61,Credit Card
1210,Miami,211,2021-07-09T00:00:00,462.94,Credit Card
1211,Miami,157,2019-02-24T00:00:00,269.46,Debit Card
1212,Miami,274,2021-01-17T00:00:00,393.27,Online Payment
1195,Los Angeles,158,2021-12-12T00:00:00,29.07,Debit Card
1184,Houston,72,2019-12-08T00:00:00,318.27,Debit Card
